sample_id,r_inner_mm,wall_ratio_ro_ri,p_internal_MPa,p_external_MPa,E_GPa,poisson,yield_MPa,hoop_stress_inner_MPa,hoop_stress_outer_MPa,axial_stress_MPa,von_mises_inner_MPa,tresca_inner_MPa,radial_disp_inner_um,radial_disp_outer_um,safety_factor_vm,split
1915,151.324,1.19847,10.4804,7.67006,163.779,0.326354,461.574,8.02251,5.21213,-1.22896,16.024,18.5029,10.9432,8.98742,28.8051,train
1916,49.518,1.54386,128.328,26.8337,176.313,0.333245,774.945,221.38,119.886,46.526,302.855,349.707,69.831,49.1367,2.5588,train
1917,62.2042,1.63454,32.084,20.5249,198.444,0.310771,568.188,4.86313,-6.69591,-13.6104,31.9971,36.9471,5.97568,2.00454,17.7575,test
1918,159.901,2.17847,16.8981,5.41411,194.918,0.30103,505.028,12.2017,0.71765,-2.34823,25.2012,29.0998,14.7625,5.45845,20.0399,train
1919,118.295,1.80957,108.51,13.9787,152.117,0.346232,852.962,163.674,69.1426,27.5819,235.718,272.183,149.071,90.6708,3.61857,train
1920,198.035,1.70526,30.0347,10.9387,201.868,0.293406,703.387,28.1751,9.07909,-0.929829,50.4112,58.2098,36.5529,21.0137,13.953,train
1921,174.775,1.73434,50.7577,2.88445,130.539,0.264366,881.104,92.6731,44.7999,20.9577,124.215,143.431,134.625,92.933,7.09339,train
1922,20.716,1.24672,50.6943,28.7362,70.9936,0.311354,251.165,72.4503,50.4922,10.878,106.646,123.145,24.7585,20.3914,2.35512,test
1923,190.95,2.524,21.2376,15.8294,165.471,0.287095,672.356,-8.40712,-13.8153,-14.8224,11.1115,12.8305,2.24506,-14.6081,60.5099,train
1924,57.9194,1.42905,66.6104,12.1361,76.0422,0.300412,452.963,146.876,92.4021,40.133,184.885,213.487,117.931,91.4225,2.44997,train
1925,26.7871,1.66774,123.258,13.1363,151.861,0.336736,494.924,220.624,110.502,48.683,297.81,343.881,43.3459,28.9859,1.66188,train
1926,167.065,2.09007,93.2412,14.7151,157.86,0.28208,755.998,110.436,31.9099,8.59738,176.39,203.677,142.145,74.4004,4.28595,train
1927,87.804,1.84487,125,5.89817,201.612,0.305244,391.259,212.309,93.2069,43.6544,292.118,337.308,103.276,65.6281,1.33939,test
1928,89.9559,1.96775,11.5484,27.2108,76.7393,0.276526,487.136,-53.78,-38.1176,-32.6642,36.5737,42.2317,-48.7109,-49.7328,13.3193,train
1929,185.812,2.5889,115.437,15.7845,92.0136,0.347192,576.201,118.819,19.1664,1.69091,202.872,234.256,319.692,125.784,2.84023,train
1930,174.546,2.93567,147.075,14.2388,89.5233,0.345028,678.788,153.471,20.6347,3.19796,260.28,300.546,396.014,139.912,2.60791,test
1931,151.127,2.49195,60.0475,6.89877,189.506,0.319709,613.284,66.6532,13.5045,3.30289,109.726,126.701,67.6223,29.1219,5.58923,train
1932,106.372,2.13654,73.3412,22.254,173.196,0.323151,395.838,57.4953,6.40809,-7.92294,113.308,130.836,51.4402,21.2048,3.49348,train
1933,183.939,2.88937,72.6013,4.45759,182.184,0.304386,675.769,82.2324,14.0887,4.81557,134.09,154.834,103.856,40.7819,5.03967,train
1934,191.928,1.57368,108.684,2.9471,87.8268,0.324981,487.973,246.018,140.281,68.6669,307.181,354.702,566.042,408.973,1.58855,train
1935,189.614,1.66717,78.9819,18.5068,115.229,0.25707,552.014,109.938,49.4632,15.4782,163.61,188.92,207.771,137.833,3.37397,train
1936,167.909,2.12567,104.585,24.2633,133.058,0.277552,292.895,101.717,21.3944,-1.43442,178.663,206.302,165.492,76.5212,1.63938,train
1937,128.103,1.25512,9.58891,7.12455,99.553,0.348465,573.356,3.9065,1.44214,-2.84121,11.6874,13.4954,10.6005,7.93785,49.0577,train
1938,25.7757,2.59638,142.799,21.2395,105.485,0.295786,333.474,142.667,21.1072,-0.0661434,247.221,285.466,45.1871,17.3893,1.34889,train
1939,34.723,1.50787,64.2115,17.6098,92.088,0.307516,475.412,102.169,55.567,18.9786,144.089,166.38,43.7689,31.3539,3.29942,train
1940,137.032,1.5098,106.213,21.8931,187.686,0.286341,877.627,194.228,109.908,44.0076,260.19,300.442,154.813,114.174,3.37302,train
1941,143.384,1.73915,57.3187,22.3766,129.481,0.291198,523.369,47.0819,12.1399,-5.11837,90.4136,104.401,72.2711,38.7998,5.7886,test
1942,91.4558,1.4944,67.0126,20.229,189.513,0.26128,606.046,102.427,55.6431,17.7071,146.739,169.439,55.6462,40.6033,4.1301,train
1943,138.007,1.89844,29.9722,22.2147,205.682,0.31918,836.758,-8.49922,-16.2567,-19.2357,18.5961,21.4729,4.83569,-3.85526,44.9964,train
1944,38.1755,2.08305,145.514,28.5607,161.461,0.349098,643.887,158.443,41.4901,6.46466,263.235,303.957,48.939,24.2334,2.44606,train
1945,142.028,2.02297,51.7242,8.64758,185.691,0.313228,305.341,62.2888,19.2122,5.28229,98.7381,114.013,58.7687,31.3578,3.09243,train
1946,153.372,1.85017,38.8396,8.5546,96.0523,0.289356,344.535,46.7271,16.4421,3.94376,74.1029,85.5666,90.7346,52.5158,4.64942,test
1947,170.867,1.19206,114.07,11.8867,112.157,0.289119,592.201,575.718,473.535,230.824,597.374,689.788,825.659,745.012,0.991341,test
1948,132.788,2.407,16.4901,17.3991,93.7656,0.345264,361.975,-18.6875,-17.7784,-17.5888,1.90302,2.19741,-9.80172,-19.4241,190.211,train
1949,77.1431,1.20144,72.2695,13.8729,133.013,0.299415,491.495,307.886,249.49,117.808,329.225,380.156,170.656,152.16,1.49289,train
1950,81.9812,2.97365,98.7957,29.9981,199.154,0.290371,832.587,56.3442,-12.4535,-21.2258,134.355,155.14,37.5402,2.96287,6.19691,test
1951,50.3818,2.80897,113.897,1.82357,122.63,0.278123,281.761,142.78,30.7071,14.4418,222.289,256.677,70.0247,31.3875,1.26754,train
1952,24.9958,1.13872,35.0909,29.9422,197.467,0.279426,331.714,9.91371,4.76503,-12.5886,38.9751,45.0046,2.94135,2.39986,8.51092,train
1953,106.91,2.4356,142.736,29.0752,191.995,0.312223,519.761,130.676,17.0145,-6.03034,236.782,273.412,98.6296,37.9412,2.19511,train
1954,149.812,2.82506,56.1951,17.7932,81.9055,0.324044,576.015,31.6106,-6.79131,-12.2922,76.042,87.8057,98.411,15.2831,7.57496,train
1955,148.837,2.04503,22.1281,14.7931,162.812,0.250882,536.01,-2.84811,-10.1831,-12.4881,16.6969,19.2799,5.33551,-6.2417,32.1023,train
1956,159.233,1.42346,94.9513,2.47422,100.68,0.292478,656.697,270.228,177.751,87.6385,316.255,365.18,430.769,344.096,2.07648,train
1957,122.213,2.03937,62.7656,3.11033,123.072,0.325852,549.716,94.3131,34.6578,15.7738,136.034,157.079,108.86,61.8303,4.04101,train
1958,125.946,2.35241,60.6918,20.8269,114.794,0.29387,386.763,36.6236,-3.24136,-12.0341,84.2776,97.3154,63.6294,16.5579,4.58916,train
1959,75.4847,2.11356,55.4154,21.513,181.047,0.30918,841.44,31.9458,-1.95662,-11.7348,75.657,87.3612,21.9754,7.33428,11.1218,train
1960,188.094,1.51062,42.8498,21.7812,95.8187,0.319077,267.675,32.1561,11.0875,-5.34685,64.957,75.0059,93.3112,58.5469,4.1208,train
1961,145.619,2.11845,54.6383,2.87727,79.9686,0.346717,843.602,78.5649,26.8038,11.9633,115.357,133.203,170.007,91.246,7.31295,train
1962,145.717,1.71859,27.0943,11.9001,95.8654,0.334959,654.334,18.8497,3.65547,-4.12231,39.7887,45.9441,44.5457,23.5689,16.4452,test
1963,125.821,1.55234,61.8666,11.3949,108.486,0.278134,630.46,110.68,60.2082,24.4066,149.43,172.546,140.449,101.882,4.21911,train
1964,60.5383,2.64743,56.8142,0.208118,83.348,0.328213,712.234,75.2387,18.6326,9.21227,114.361,132.053,65.9962,30.1462,6.22793,test
1965,93.6964,2.7896,67.9032,27.7472,180.503,0.335379,703.923,24.251,-15.905,-21.8261,79.8079,92.1543,28.2094,1.04381,8.82021,train
1966,69.6687,2.24609,109.026,15.6284,176.171,0.306554,667.292,123.949,30.5516,7.4616,201.762,232.974,61.3295,29.3609,3.30733,train
1967,166.396,2.50872,86.9218,26.9087,73.3377,0.2822,545.992,55.778,-4.23522,-15.5719,123.582,142.7,192.18,44.1293,4.41807,train
1968,149.969,1.44655,82.2003,12.101,110.007,0.255376,299.584,186.327,116.227,52.0632,232.551,268.527,264.506,209.079,1.28825,test
1969,129.1,2.55835,79.6111,24.5305,153.909,0.327612,395.798,50.4163,-4.66435,-14.5974,112.607,130.027,68.1785,17.4992,3.51486,train
1970,114.011,1.14554,82.0216,9.28756,123.447,0.315229,472.348,529.314,456.58,223.646,529.432,611.336,447.625,411.562,0.892178,train
1971,62.2439,2.20001,14.3607,19.7119,190.152,0.293574,755.12,-27.8501,-22.4989,-21.1054,11.6822,13.4894,-5.70818,-7.57309,64.6387,train
1972,121.719,1.3366,10.198,17.5547,191.975,0.290212,896.515,-43.619,-36.2623,-26.9085,28.9434,33.421,-20.8283,-19.7953,30.9748,test
1973,199.786,2.6266,119.091,14.0622,173.609,0.263992,572.921,126.576,21.5467,3.74224,212.754,245.667,180.704,73.3627,2.69288,train
1974,159.081,1.93732,41.1468,25.8397,164.215,0.332509,811.274,0.586881,-14.7202,-20.2799,36.1424,41.7337,20.3549,1.15419,22.4466,train
1975,190.653,2.6798,31.8116,8.87272,171.483,0.346905,526.702,21.4882,-1.45074,-5.16173,46.159,53.2998,38.1505,10.1832,11.4106,train
1976,144.344,1.54463,18.0239,11.9169,189.657,0.25562,589.488,3.0033,-3.10372,-7.51032,18.2101,21.0272,7.25336,2.18926,32.3714,train
1977,130.54,2.69564,70.3595,19.1651,89.9478,0.33599,459.659,48.3685,-2.82595,-10.9955,102.821,118.728,109.866,28.5887,4.47046,train
1978,51.5959,2.02674,13.5968,13.1854,74.3731,0.312174,454.941,-12.5093,-12.9207,-13.053,0.941774,1.08747,-2.90675,-6.65017,483.068,train
1979,24.9336,2.29462,29.3265,23.237,142.914,0.314124,353.72,-14.2922,-20.3816,-21.8093,13.0201,15.0344,0.308946,-2.49467,27.1671,test
1980,70.5407,2.95365,88.527,19.5633,93.4546,0.32119,663.793,67.2573,-1.70646,-10.6349,134.913,155.784,74.8073,17.8198,4.92015,train
1981,150.642,2.20081,129.801,11.4575,162.245,0.314899,756.606,168.465,50.1223,19.3324,258.306,298.266,188.716,97.3535,2.92911,train
1982,160.38,2.23749,13.396,17.3125,72.709,0.308303,335.196,-23.184,-19.2676,-18.29,8.47663,9.78797,-29.5907,-40.9205,39.5435,train
1983,142.921,2.14868,94.4941,2.81774,108.967,0.264776,819.211,139.553,47.8768,22.5295,202.691,234.047,208.03,120.218,4.04168,train
1984,160.877,1.73482,42.8318,12.3378,174.94,0.344762,649.354,48.5044,18.0104,2.83631,79.0995,91.3363,57.2857,33.9591,8.20932,train
1985,137.7,2.97003,84.3631,6.63295,139.166,0.28609,793.415,90.9743,13.2442,3.30561,151.847,175.337,112.962,41.7187,5.22511,train
1986,82.1697,1.6979,30.5495,12.1193,165.5,0.289467,545.875,25.8879,7.45766,-2.33081,48.8763,56.4375,17.5787,9.81289,11.1685,train
1987,130.472,2.01586,17.1543,3.72022,190.319,0.269934,384.112,18.4837,5.04963,0.664708,30.8635,35.6381,15.7228,8.11821,12.4455,test
1988,41.4231,2.53737,20.541,27.6907,139.356,0.310805,886.547,-37.4699,-30.3201,-29.0054,14.6609,16.9289,-6.5604,-9.57766,60.4703,train
1989,40.9444,2.24789,126.197,22.359,114.455,0.342443,866.24,132.718,28.8807,3.26088,224.227,258.915,62.5381,28.4836,3.86323,test
1990,165.037,1.92808,101.141,22.466,142.891,0.295748,893.828,114.111,35.4363,6.48515,186.414,215.252,164.129,89.4382,4.79486,train
1991,48.9122,2.26356,54.6595,29.6219,155.02,0.278503,592.848,7.55903,-17.4786,-23.5502,53.8828,62.2185,9.25761,-1.90693,11.0025,test
1992,126.992,2.1357,138.354,8.5748,125.032,0.308497,286.738,194.089,64.3097,27.8674,287.904,332.443,231.75,126.589,0.995951,train
1993,42.9542,2.93771,127.346,12.8786,156.643,0.290987,322.686,131.593,17.1254,2.1234,224.248,258.939,46.0769,16.3168,1.43897,train
1994,89.3375,1.18731,46.1453,4.18038,151.241,0.340995,693.105,242.639,200.674,98.2468,250.094,288.784,132.832,118.245,2.77137,train
1995,113.38,2.95678,86.1306,13.8287,149.396,0.250602,731.579,77.1497,4.84784,-4.49043,141.405,163.28,75.7854,21.1799,5.17365,train
1996,56.0738,2.22926,13.959,22.0025,183.904,0.316752,584.26,-34.0985,-26.055,-24.0288,17.4413,20.1395,-6.72805,-7.79948,33.4986,train
1997,59.7349,2.16069,147.544,3.13975,207.077,0.335441,559.894,219.99,75.5856,36.2229,318.294,367.535,74.2319,40.1947,1.75904,train
1998,118.841,1.86989,49.7385,19.7547,75.1028,0.302208,350.825,34.2497,4.26589,-7.74441,72.7359,83.9881,81.6844,37.2117,4.82328,train
1999,181.865,1.96034,7.64396,22.8887,145.083,0.290781,414.243,-48.8581,-33.6134,-28.251,35.6925,41.2142,-48.1613,-46.0578,11.6059,train
2000,82.3262,2.6365,96.4743,25.8658,120.612,0.342082,319.27,68.4721,-2.13637,-14.0011,142.848,164.946,72.5324,20.6978,2.23504,train
2001,198.763,1.16427,127.673,15.171,202.562,0.311568,642.455,730.193,617.691,301.26,742.934,857.866,663.429,603.841,0.864754,train
2002,74.0136,2.63806,148.419,10.4569,200.599,0.270019,840.5,173.807,35.8443,12.6937,279.056,322.226,77.6502,34.301,3.01194,test
2003,162.967,2.81481,59.9714,4.35128,127.353,0.317907,874.815,67.3367,11.7166,3.68266,110.252,127.308,109.066,42.9685,7.93469,train
2004,121.136,1.47787,10.4333,28.6361,110.265,0.305364,288.579,-77.5842,-59.3813,-44.0087,58.1544,67.1509,-66.9695,-60.3941,4.96229,train
2005,97.8758,1.83581,145.096,29.2379,182.768,0.336375,712.953,184.383,68.525,19.6436,285.338,329.48,121.339,70.5404,2.49863,train
2006,192.435,2.816,96.7939,15.0662,178.489,0.254821,805.155,90.2487,8.52104,-3.27257,161.984,187.043,124.791,40.0575,4.97059,train
2007,50.2387,2.40255,63.7567,4.07637,122.593,0.301554,536.259,80.6153,20.935,8.42931,125.03,144.372,39.8733,19.3195,4.28905,train
2008,131.602,2.40882,93.8868,24.6646,200.822,0.325157,335.046,73.3857,4.16344,-10.2506,144.862,167.273,70.2803,24.4931,2.31286,train
2009,114.927,2.48752,10.0942,17.0682,75.4162,0.258021,658.885,-26.7308,-19.7568,-18.4125,14.4078,16.6367,-29.5264,-40.1897,45.7312,train
2010,100.293,2.54524,48.8773,25.0501,180.217,0.311184,413.872,7.4759,-16.3513,-20.7007,48.8033,56.3532,16.2098,-2.9949,8.48042,train
2011,154.342,2.0348,54.84,0.960386,194.483,0.276013,822.756,87.2329,33.3533,16.1965,123.039,142.073,77.693,47.0688,6.68697,train
2012,162.592,1.56948,145.887,8.27755,95.9192,0.309002,768.289,317.416,179.807,85.7646,401.233,463.304,569.543,414.662,1.91482,test
2013,141.235,2.41719,101.847,11.2074,127.667,0.319872,502.863,116.866,26.2256,7.5091,189.411,218.713,162.669,73.2927,2.65488,train
2014,170.56,1.96839,56.658,23.0391,93.7116,0.305506,840.214,33.9704,0.351536,-11.3438,78.4865,90.6284,99.6397,38.8915,10.7052,train
2015,95.9767,2.27725,47.3382,22.6045,107.612,0.283151,731.942,13.9469,-10.7868,-16.6957,53.0745,61.2851,28.6098,0.692756,13.7909,test
2016,169.148,1.19143,10.0107,16.2306,169.028,0.285605,819.446,-52.1045,-45.8847,-31.0576,36.4543,42.0938,-40.404,-38.6045,22.4787,train
2017,108.509,2.00053,74.95,20.9817,167.446,0.270333,599.981,68.9401,14.9719,-3.00494,124.612,143.89,58.3309,27.8155,4.81477,train
2018,79.7515,2.14523,35.664,15.9765,80.5445,0.285482,724.845,14.6422,-5.04525,-10.5109,43.5664,50.3061,27.5503,5.34518,16.6377,train
2019,95.0064,1.68503,23.9972,22.4051,120.322,0.339058,750.875,-19.0819,-20.674,-21.5396,4.25673,4.91524,-2.876,-7.68261,176.397,train
2020,136.563,2.14113,44.0109,6.49392,86.4014,0.336343,782.657,51.9563,14.4393,3.9727,83.1101,95.9673,103.405,51.7352,9.41711,train
2021,30.3574,1.82148,90.0395,17.3022,134.507,0.298788,441.3,118.2,45.4625,14.0801,180.341,208.239,31.7993,19.0852,2.44704,train
2022,129.011,1.80907,87.7062,9.68071,207.412,0.326543,304.51,137.007,58.9817,24.6505,194.607,224.713,98.0262,60.8684,1.56474,train
2023,52.8708,1.36762,99.7198,24.1172,179.293,0.349104,311.059,225.21,149.608,62.7453,281.398,324.93,70.2177,54.8969,1.10541,test
2024,25.9146,2.77785,92.9823,2.10921,126.598,0.296475,640.281,115.824,24.9506,11.4207,180.831,208.806,28.6588,12.6177,3.54077,train
2025,185.352,2.06606,16.1503,4.71534,196.747,0.315639,737.615,13.7164,2.28151,-1.21692,25.8653,29.8667,18.0863,8.08527,28.5175,test
2026,156.892,2.3077,117.311,24.6881,193.709,0.344004,777.194,110.762,18.1386,-3.27474,197.517,228.073,123.307,51.8818,3.93482,test
2027,60.4826,2.93828,18.7294,18.1594,197.589,0.321681,524.515,-17.4401,-18.0101,-18.0847,1.11653,1.28926,-1.71348,-5.71221,469.772,train
2028,49.1893,2.04559,70.9727,23.2499,202.049,0.270889,696.97,54.4455,6.7227,-8.2636,108.615,125.418,18.4804,7.5992,6.41687,train
2029,45.4701,2.67578,128.427,3.66541,151.065,0.262266,354.796,161.604,36.8428,16.5887,251.174,290.031,57.471,26.9435,1.41255,train
2030,123.625,1.4737,105.572,23.539,72.5311,0.271359,267.166,198.507,116.475,46.4678,263.34,304.079,365.682,276.937,1.01453,train
2031,94.6942,2.8903,66.3384,1.12827,77.8049,0.316664,507.212,81.8169,16.6068,7.73925,128.306,148.155,122.161,51.0535,3.95314,train
2032,24.6992,2.41593,79.8278,16.1791,182.412,0.252911,641.205,73.7886,10.1399,-3.01962,133.036,153.616,12.8283,4.90537,4.81979,train
2033,129.556,1.91597,45.2961,0.836814,206.815,0.304184,353.492,76.9136,32.4543,15.8088,105.837,122.21,53.8,33.4864,3.33997,train
2034,168.642,2.87178,63.0344,21.871,176.625,0.252891,706.973,30.6522,-10.5111,-16.1911,81.135,93.6866,48.3965,-2.42812,8.71355,test
2035,45.2685,2.39069,41.04,25.2466,188.027,0.262964,487.668,-2.75468,-18.548,-21.8973,33.156,38.2853,3.32136,-3.54024,14.7083,train
2036,94.1276,1.8812,148.727,12.0182,138.081,0.336166,304.701,232.381,95.6723,41.8271,330.049,381.107,182.907,109.838,0.923201,train
2037,29.329,1.54702,84.9082,26.2187,144.774,0.25369,448.504,116.717,58.0278,15.9045,174.613,201.625,27.1915,19.0061,2.56856,train
2038,144.043,2.40796,64.907,8.92551,168.625,0.274425,259.964,70.3898,14.4084,2.74143,117.17,135.297,74.7014,33.1279,2.21868,train
2039,134.067,2.8816,108.174,18.1035,136.111,0.341705,554.647,96.6312,6.56097,-5.77126,177.366,204.805,133.531,41.7777,3.12713,train
2040,111.408,2.87787,113.859,28.0867,167.63,0.269691,258.453,81.2418,-4.52997,-16.3084,168.962,195.1,77.3251,14.2359,1.52965,train
2041,169.093,2.51409,93.5337,19.9595,95.9738,0.288235,419.39,81.2709,7.69669,-6.1314,151.385,174.805,193.801,67.4033,2.77035,train
2042,85.8193,1.84092,52.5634,23.4373,72.7638,0.273258,666.794,30.0726,0.946478,-11.2454,71.5649,82.636,56.033,22.6323,9.31733,train
2043,159.167,2.12443,29.6357,26.1527,148.69,0.307453,322.086,-20.6867,-24.1698,-25.1612,7.75009,8.94903,-4.10975,-19.0872,41.559,test
2044,42.3626,2.18535,140.226,14.2069,144.923,0.258766,631.505,178.563,52.5446,19.1689,276.079,318.789,61.353,32.7455,2.2874,train
2045,60.5826,1.89609,138.86,18.1321,140.545,0.328144,847.483,195.637,74.9089,28.3884,289.682,334.496,99.9561,58.4737,2.92556,train
2046,62.4986,1.1926,31.194,12.4169,141.872,0.253331,585.291,95.2902,76.5131,32.0481,109.538,126.484,41.8826,37.5851,5.34325,train
2047,103.11,1.57938,117.145,10.615,194.696,0.34106,736.169,238.483,131.954,60.6694,307.983,355.628,136.501,96.0912,2.39029,train
2048,148.144,2.76944,37.0692,26.5998,140.739,0.305875,627.417,-12.9911,-23.4605,-25.0302,20.8523,24.0781,6.31947,-22.3539,30.0887,train
2049,154.2,2.34342,145.959,13.3869,97.3698,0.30651,498.776,178.215,45.6436,16.1284,280.743,324.174,345.251,166.272,1.77663,train
2050,163.996,1.89288,130.799,10.7766,209.168,0.255778,724.115,202.178,82.1563,35.6899,288.366,332.977,177.589,112.471,2.51109,test
2051,25.3932,2.53598,29.4868,17.8355,140.085,0.250591,811.043,-1.89367,-13.545,-15.6903,23.8964,27.5932,1.70889,-2.36457,33.94,train
2052,191.05,2.98465,109.437,7.01324,141.026,0.32641,409.888,121.314,18.8902,5.93848,199.837,230.751,210.112,77.798,2.05112,train
2053,94.7409,2.8721,37.7417,18.1192,188.511,0.261816,685.407,6.91708,-12.7054,-15.4123,38.6756,44.6588,10.4705,-5.66739,17.7219,train
2054,78.4828,2.66851,131.664,22.6677,192.073,0.337228,513.79,121.943,12.9465,-4.86057,219.63,253.607,68.6393,24.2389,2.33934,train
2055,57.7071,2.44339,120.012,25.5691,190.068,0.335117,860.997,106.878,12.4348,-6.56718,196.492,226.89,45.3284,17.2139,4.38184,test
2056,124.39,2.38623,87.2469,15.7535,175.508,0.283381,685.268,86.2008,14.7073,-0.52309,150.21,173.448,78.7224,32.6743,4.56206,train
2057,125.49,1.3119,56.6162,7.48864,167.078,0.264454,889.342,177.897,128.77,60.6406,203.095,234.514,132.817,113.033,4.37895,test
2058,145.535,2.9821,146.536,16.9229,113.706,0.320543,676.5,145.533,15.92,-0.501432,252.939,292.068,246.596,82.0825,2.67456,train
2059,199.589,1.16214,18.1886,3.73244,203.48,0.313152,265.132,93.1969,78.7407,37.5042,96.4626,111.385,85.4813,77.7021,2.74855,train
2060,133.652,1.90795,6.5166,24.58,196.119,0.294626,405.807,-56.3266,-38.2631,-31.4216,43.1367,49.81,-30.7684,-28.2979,9.40746,train
2061,58.7294,2.46382,100.322,8.42295,173.087,0.318062,476.597,119.725,27.8259,9.70148,190.566,220.046,50.4029,22.9222,2.50096,test
2062,37.5877,2.40104,144.218,27.5917,155.253,0.283206,741.455,137.986,21.3595,-3.11611,244.396,282.204,43.5094,17.4719,3.03383,train
2063,54.3071,1.89533,53.3749,18.2061,97.7065,0.281342,677.585,44.0963,8.92748,-4.63931,84.4126,97.4713,33.5815,16.1757,8.02706,train
2064,189.705,2.12746,27.4045,1.85618,110.284,0.34976,883.655,38.1832,12.6349,5.38935,56.8005,65.5876,78.9261,41.7157,15.5572,train
2065,52.5607,2.56723,30.2269,17.5176,106.06,0.347298,822.643,-0.261701,-12.971,-15.2443,25.9507,29.9652,7.69649,-2.02654,31.7003,train
2066,53.9071,1.47114,34.3392,26.4536,130.471,0.269277,683.914,-5.02156,-12.9072,-19.6804,25.3899,29.3177,3.93534,-0.294429,26.9365,train
2067,128.219,2.46583,125.134,24.3599,157.237,0.267002,430.139,116.086,15.3124,-4.52375,208.902,241.22,122.892,46.2964,2.05904,train
2068,118.483,2.96914,104.19,20.794,85.1755,0.327845,329.69,83.9421,0.546301,-10.1239,162.927,188.132,168.9,44.1212,2.02355,train
2069,181.664,1.22392,127.652,10.0182,85.7735,0.286446,541.365,580.069,462.435,226.208,612.904,707.721,1168.76,1038.19,0.883279,train
2070,56.1777,1.52064,64.1429,23.4155,148.756,0.256099,710.559,79.3803,38.6528,7.61868,124.295,143.523,35.4446,24.5203,5.71673,test
2071,22.4821,1.16528,59.6004,0.87094,104.133,0.277885,702.321,386.064,327.335,163.232,385.957,445.665,77.133,71.0006,1.81969,test
2072,43.9989,2.46908,27.9511,8.71026,107.108,0.298627,742.092,18.0814,-1.15944,-4.93485,39.8653,46.0325,11.4618,2.95696,18.615,test
2073,173.426,1.84564,27.6157,16.8114,114.927,0.302464,688.249,2.97268,-7.83163,-12.3215,26.4903,30.5884,22.714,2.72945,25.9812,test
