sample_id,diameter_mm,length_mm,k_W_mK,h_W_m2K,T_base_C,T_inf_C,heat_rate_W,T_tip_C,fin_efficiency,fin_effectiveness,biot_number,split
2608,18.4727,123.114,377.444,17.6188,111.782,28.3728,10.3318,105.355,0.948431,26.2321,0.000215573,train
2609,16.005,24.402,38.2703,102.802,211.877,38.6661,21.6629,174.344,0.851854,6.04698,0.0107482,train
2610,2.61721,35.5046,16.7111,21.2769,148.946,6.32536,0.520882,61.9341,0.57736,31.9067,0.00083307,train
2611,4.687,49.1745,42.4713,184.74,278.324,11.7038,11.8523,36.5265,0.324591,13.9466,0.00509684,test
2612,10.4425,93.1877,94.6599,6.95247,74.2294,36.7035,0.755975,69.8597,0.921985,33.8327,0.000191743,train
2613,11.6322,88.6061,238.379,59.4028,265.081,31.716,37.7373,200.783,0.814004,25.616,0.000724675,test
2614,11.5162,46.3586,150.074,111.62,186.563,34.7764,25.14,149.035,0.832982,14.2458,0.00214133,test
2615,7.59489,41.8592,19.2282,16.5261,240.847,6.51984,3.17492,166.534,0.785258,18.097,0.0016319,test
2616,16.8283,117.819,185.118,41.0348,281.553,5.35636,58.55,200.141,0.800779,23.2266,0.000932574,train
2617,15.287,78.5674,189.757,57.0215,176.127,15.2365,30.9765,141.107,0.853338,18.3962,0.00114843,train
2618,18.3112,54.9336,396.744,43.3282,150.606,13.4012,19.7978,145.04,0.972769,12.646,0.000499938,train
2619,14.7471,52.7761,68.0093,57.7227,178.41,1.48903,21.6592,128.968,0.810766,12.4169,0.00312914,train
2620,18.9116,111.336,108.057,94.8307,256.615,6.38996,95.0768,105.356,0.581058,14.2641,0.0041492,train
2621,4.14004,47.2304,195.376,72.5079,219.371,24.895,7.00282,159.27,0.7911,36.8911,0.000384112,test
2622,9.48461,45.6416,340.542,264.444,160.204,12.045,45.2099,117.83,0.806577,16.3321,0.00184129,train
2623,13.2732,122.238,17.1331,9.82686,62.1794,9.67738,1.52012,29.1313,0.562764,21.2936,0.00190324,train
2624,13.4543,116.341,31.2618,196.754,289.142,39.3568,48.0198,42.2011,0.193111,6.87253,0.0211695,train
2625,19.8298,142.436,239.249,170.823,55.9836,18.3131,31.5163,30.8189,0.533386,15.8585,0.00353959,train
2626,6.95859,34.4292,26.5174,458.901,124.961,37.2428,8.81009,42.062,0.276799,5.75491,0.0301058,train
2627,14.7871,120.764,184.473,18.0321,89.3671,36.1126,4.90073,80.0641,0.882659,29.7168,0.000361357,train
2628,4.13122,102.608,313.747,14.9074,96.2868,8.88495,1.51146,78.3954,0.862414,86.5424,4.90726e-05,test
2629,12.9893,106.243,16.0657,5.81858,286.039,7.22502,5.13921,166.968,0.709015,23.906,0.00117609,train
2630,16.4514,95.8829,42.0235,37.7322,183.122,31.1175,18.0763,97.1794,0.609829,14.8268,0.00369285,train
2631,9.92462,85.6147,132.555,43.8524,267.031,9.82197,23.4128,174.388,0.755712,26.8323,0.000820824,train
2632,13.5353,130.757,51.3196,348.236,159.103,0.868231,52.3236,1.65544,0.166472,6.59927,0.0229614,train
2633,19.103,16.4761,326.678,431.995,100.651,17.4925,44.018,95.9528,0.960719,4.27514,0.00631541,train
2634,10.0376,15.0034,64.4258,176.805,205.345,26.8867,15.7109,179.609,0.901644,6.29246,0.00688661,train
2635,13.2217,53.5186,101.623,73.5127,296.302,32.7221,37.3309,224.693,0.816249,14.0322,0.00239111,train
2636,11.0427,144.635,52.3899,101.97,61.1639,22.4714,5.1508,24.0198,0.255308,13.6312,0.00537331,train
2637,12.407,96.6325,41.2011,58.7859,287.287,35.7619,26.1365,94.3177,0.454708,14.6208,0.00442559,test
2638,17.5704,20.1028,100.547,449.759,100.05,23.3358,39.0438,81.9346,0.836918,4.66707,0.0196487,train
2639,19.3248,37.63,243.889,28.2226,275.607,26.9521,17.8349,270.401,0.98587,8.66477,0.000559061,train
2640,13.775,88.1667,144.797,37.8617,250.367,29.5165,27.5356,194.909,0.830639,22.0967,0.00090047,train
2641,5.40933,43.2673,290.557,9.46495,222.94,12.5791,1.48606,217.999,0.984315,32.4771,4.40525e-05,train
2642,12.9599,126.545,60.3334,25.5435,170.924,16.5086,12.6738,83.175,0.60808,24.358,0.00137172,train
2643,12.1319,74.7452,169.527,470.764,156.386,32.0789,72.3914,55.589,0.417304,10.7014,0.00842231,test
2644,10.2911,146.309,68.6081,104.856,52.4459,0.312373,7.24101,3.08401,0.275193,15.925,0.00393204,train
2645,13.9678,17.1405,372.424,70.8676,172.674,33.8882,8.83689,171.125,0.992375,5.86352,0.000664476,train
2646,9.54839,62.9998,292.769,108.42,153.765,17.1922,23.9652,118.373,0.825159,22.6026,0.000884007,test
2647,9.82056,74.9165,25.8105,8.98112,199.049,2.7371,3.31915,137.71,0.788643,24.8534,0.0008543,train
2648,3.4226,140.022,64.5743,6.42206,117.338,28.0407,0.519613,65.3607,0.598163,98.4835,8.50965e-05,train
2649,7.01374,18.1036,388.152,24.469,285.499,13.6908,2.89633,283.599,0.995305,11.2715,0.000110536,train
2650,14.9938,82.6313,253.032,100.198,255.311,8.55854,80.487,182.37,0.800076,18.437,0.00148435,train
2651,9.81538,53.6314,249.879,201.532,296.043,13.3384,74.4788,194.383,0.755876,17.2763,0.00197907,train
2652,12.7773,132.844,361.84,84.8985,207.589,20.161,61.3334,126.68,0.705853,30.0605,0.000749482,train
2653,10.7806,86.8455,90.2171,16.2346,202.461,12.547,7.97527,160.975,0.85297,28.3381,0.000484993,train
2654,15.8873,129.019,18.9075,208.179,116.318,5.56777,21.8562,5.77325,0.142815,4.78193,0.0437314,train
2655,10.5345,103.689,34.9383,9.58174,233.216,8.65643,5.54796,144.914,0.732772,29.5829,0.000722264,train
2656,6.45866,107.887,179.813,115.302,98.7838,4.99089,10.7345,25.8948,0.446747,30.297,0.00103537,train
2657,12.3685,137.594,377.987,300.463,198.923,38.6293,114.184,71.9018,0.433691,19.7322,0.00245794,train
2658,10.3946,17.8009,48.2213,26.7481,234.632,17.6911,3.75525,225.489,0.971462,7.62603,0.00144146,train
2659,10.4275,10.0043,390.26,16.3822,226.625,29.9218,1.33014,226.384,0.999155,4.83357,0.00010943,train
2660,15.4543,80.0749,315.022,452.708,222.198,21.4585,211.497,98.2016,0.571072,12.4069,0.00555224,train
2661,3.01303,48.4875,27.3663,41.4614,120.773,4.84385,0.99028,30.031,0.442024,28.8953,0.00114122,train
2662,15.857,97.0184,159.668,20.4153,92.2447,16.6454,7.01175,81.3312,0.903099,23.005,0.000506872,train
2663,17.2973,47.5888,237.829,14.7982,100.294,25.0032,3.10308,98.8672,0.987279,11.8522,0.000269067,test
2664,17.7728,76.7244,275.36,15.4493,167.371,5.97721,10.997,160.902,0.973166,17.7776,0.000249291,train
2665,9.20268,111.426,49.1593,54.5302,251.622,0.779924,17.7676,41.8498,0.395062,19.5286,0.00255203,train
2666,11.4835,93.6073,27.3062,6.51268,222.623,17.1573,3.73983,162.699,0.802969,26.9844,0.000684722,train
2667,13.1914,138.143,172.718,376.905,200.383,8.06969,116.614,18.2111,0.274469,11.7716,0.00719657,train
2668,19.2614,13.4054,280.27,81.7544,89.8829,3.50052,7.73563,89.0815,0.993471,3.75918,0.00140463,train
2669,13.8939,137.634,40.5108,90.56,288.126,19.5531,41.7827,34.5738,0.278917,11.3308,0.0077648,train
2670,10.2595,74.6427,56.0683,381.204,118.327,26.0487,22.006,29.541,0.25139,7.56729,0.0174384,train
2671,13.8143,32.8122,88.6227,154.262,140.42,12.5313,25.6272,107.529,0.825341,8.66684,0.0060115,train
2672,10.1521,132.579,183.981,43.9807,52.2662,28.1743,3.01065,40.2828,0.659345,35.1017,0.000606713,train
2673,16.8779,122.596,194.974,278.323,200.632,8.41983,151.343,45.486,0.42072,12.6446,0.00602323,train
2674,7.57461,19.2271,213.474,161.758,218.505,30.7107,14.4201,203.029,0.944498,10.5344,0.00143489,train
2675,18.0078,55.3778,319.635,69.4102,245.875,24.6729,49.2085,228.133,0.946097,12.5839,0.000977621,train
2676,17.9999,62.6471,161.71,42.9593,200.547,12.7965,28.1701,178.158,0.919824,13.7253,0.00119544,train
2677,7.41148,69.0073,74.3778,46.7953,219.909,6.58163,10.8882,114.346,0.661077,25.2819,0.00116575,test
2678,8.14323,144.469,338.591,48.7759,125.763,35.7548,11.2591,84.14,0.684257,49.2418,0.000293269,train
2679,5.83016,49.1329,177.971,254.623,215.955,22.0652,26.5349,98.4128,0.58005,20.1332,0.0020853,train
2680,18.7197,127.322,135.279,65.8583,216.461,10.0979,68.4273,110.789,0.648574,18.2937,0.00227834,test
2681,8.21846,140.908,19.8285,356.202,259.558,12.1992,24.3291,12.2,0.0748065,5.20513,0.0369094,test
2682,5.34023,35.2983,31.3402,12.0809,115.623,21.0736,0.623489,99.8796,0.888149,24.3704,0.000514631,test
2683,15.0082,82.4547,172.351,53.1494,123.515,17.0396,19.2365,97.6716,0.836295,19.2147,0.00115705,train
2684,15.9583,59.7013,19.1818,17.5352,201.734,30.9081,7.40231,144.851,0.773914,12.355,0.00364709,train
2685,10.5772,139.322,79.6697,12.107,172.318,5.60699,7.00517,107.452,0.735716,39.499,0.00040184,train
2686,16.6103,135.08,143.489,24.7851,122.094,16.8039,15.1035,90.4071,0.796583,26.7087,0.000717283,train
2687,8.24524,27.2554,26.3509,11.4657,81.0474,11.4564,0.571775,75.2075,0.943632,13.4207,0.000896911,train
2688,10.6064,37.8966,76.9679,25.7427,255.706,8.13773,8.06117,232.179,0.936178,14.316,0.000886858,train
2689,19.0313,134.595,190.047,40.5217,66.5195,13.1577,14.1352,49.5354,0.784603,22.9803,0.00101446,train
2690,13.1604,117.129,27.9702,9.82314,167.217,18.1364,4.9615,97.5187,0.680497,24.9067,0.00115548,test
2691,16.0153,125.053,44.5035,358.122,175.759,1.74376,69.9384,2.82804,0.172835,5.57103,0.0322191,train
2692,12.7123,134.642,37.0745,11.0773,234.533,16.1818,8.67518,123.588,0.651633,28.2585,0.000949562,test
2693,5.65825,12.3986,48.8813,20.3046,57.8754,34.3261,0.115265,57.2374,0.981752,9.58676,0.000587589,train
2694,7.4135,114.331,353.683,6.20945,241.085,13.734,3.66515,227.288,0.959449,60.146,3.25388e-05,train
2695,15.1984,11.5477,27.7762,32.0586,104.774,33.6225,1.63332,102.452,0.977152,3.9469,0.00438542,train
2696,9.16721,36.5654,154.747,20.8856,182.545,27.4797,3.52055,175.92,0.971384,16.4697,0.000309316,train
2697,17.6496,80.1845,248.562,143.517,100.109,30.3483,36.2862,76.7296,0.77266,14.8139,0.00254766,train
2698,12.3438,105.676,174.061,24.5939,230.1,11.9827,19.2664,181.991,0.851544,30.0123,0.000436026,train
2699,10.6692,44.6948,43.2027,10.9214,266.725,7.5397,4.20021,241.498,0.934694,16.5969,0.00067428,test
2700,13.9106,144.372,17.0263,453.264,107.587,3.28697,23.6133,3.28749,0.077305,3.28657,0.0925794,train
2701,16.806,111.498,20.4454,24.9528,70.478,12.7456,4.29305,28.5503,0.487848,13.4342,0.00512775,test
2702,10.7631,143.977,46.6506,9.54677,189.48,19.4944,5.3875,107.33,0.669422,36.4886,0.00055065,test
2703,12.5028,33.8476,17.1563,10.2728,166.88,17.1821,2.05692,149.334,0.921016,10.8945,0.0018716,train
2704,17.2643,92.2904,36.9695,5.00883,197.561,7.75871,4.54585,172.839,0.912582,20.4263,0.000584767,test
2705,9.17786,52.3604,19.5435,5.48035,90.8839,18.7025,0.557177,79.4725,0.893798,21.2905,0.00064341,train
2706,9.87662,18.9922,69.1686,10.4303,154.954,32.5713,0.842156,153.275,0.990742,8.61132,0.000372335,train
2707,3.10102,103.242,70.9609,7.92662,159.966,25.9767,0.730867,97.0178,0.679078,91.1131,8.65993e-05,train
2708,17.337,108.112,97.3077,58.3947,225.986,29.661,46.0384,127.423,0.655696,17.0112,0.00260099,train
2709,3.18455,122.787,54.0898,25.2514,148.336,16.1009,1.37264,29.335,0.332481,51.6103,0.00037167,train
2710,18.9071,29.0534,77.5217,55.3218,154.445,34.3194,12.6196,144.976,0.946406,6.76355,0.00337317,test
2711,14.9172,19.0406,29.9139,5.04819,193.753,26.0756,0.896283,191.857,0.992286,6.05856,0.000629347,train
2712,13.953,110.116,29.813,79.3927,298.776,3.97576,36.9925,29.5875,0.317391,10.3366,0.0092893,train
2713,19.4003,57.4563,78.8195,7.00621,63.7545,27.8635,0.932893,62.5219,0.97695,12.5503,0.00043112,train
2714,10.2312,149.109,61.5586,17.1047,72.1471,39.3245,1.59064,52.2908,0.581187,34.4618,0.000710714,train
2715,12.8619,58.457,36.7064,31.8842,107.412,21.9904,5.13756,76.8481,0.756957,14.5184,0.00279304,train
2716,14.6425,61.5797,131.011,11.7809,296.157,24.9295,9.26868,282.612,0.966552,17.2261,0.000329175,train
2717,15.3534,39.3954,66.5992,356.078,147.476,8.84131,58.9387,62.4635,0.572537,6.44885,0.0205221,test
2718,9.61642,119.666,379.808,17.2054,99.5608,36.9472,3.63855,91.6964,0.915846,46.5028,0.000108906,test
2719,5.28759,101.729,46.8715,148.71,65.8315,6.1188,3.01065,6.88685,0.19806,15.4401,0.00419399,test
2720,17.6835,56.9828,329.035,28.1069,166.469,5.43422,15.0757,160.805,0.976411,13.5618,0.000377642,train
2721,16.4277,48.7327,21.8728,8.32094,150.815,23.8727,2.65549,136.087,0.921896,11.8611,0.00156237,train
2722,12.9307,50.5091,42.0936,177.493,240.34,13.8548,43.3917,77.9793,0.494424,8.21956,0.013631,train
2723,7.90075,146.23,133.751,7.10604,249.197,36.0534,4.68366,198.737,0.840624,63.075,0.000104939,test
2724,7.6053,138.085,132.069,23.6382,232.089,29.3564,10.3376,127.162,0.644953,47.4851,0.000340305,train
2725,10.2379,94.1942,61.8584,93.2178,216.768,18.9448,24.0008,56.4913,0.418237,15.8103,0.003857,train
2726,18.0995,22.6438,312.511,8.35228,113.949,10.1977,1.33677,113.729,0.998556,5.99563,0.000120933,train
2727,18.5428,70.7841,33.4712,209.241,157.273,26.9852,42.9087,43.4697,0.358247,5.82843,0.0289796,train
2728,14.0312,120.058,107.3,31.9852,262.145,33.0119,28.5304,166.142,0.714705,25.1762,0.00104564,train
2729,13.8574,143.183,17.5129,294.858,133.536,5.64086,23.5494,5.65039,0.0978159,4.14059,0.0583279,train
2730,6.4666,86.0432,223.412,117.138,207.839,13.8512,23.5417,90.6386,0.581756,31.5446,0.00084763,test
2731,14.9468,141.269,207.16,118.623,91.1903,5.83115,36.3458,33.4582,0.527172,20.4573,0.0021397,test
2732,8.91469,85.8493,271.997,271.717,281.148,19.821,89.5265,98.9857,0.511125,20.1998,0.00222638,train
2733,3.55334,130.111,83.3288,9.58994,274.08,36.8355,2.0161,138.512,0.605961,89.3589,0.000102234,test
2734,15.7759,84.4025,97.0631,56.7552,151.784,25.0523,23.1763,102.577,0.735899,16.4844,0.00230614,train
2735,13.9068,72.1906,40.0753,6.83592,196.143,15.5749,3.73707,173.492,0.915817,19.932,0.000593044,test
2736,3.06426,10.0632,26.7273,38.9347,93.3922,12.2762,0.306779,85.1583,0.931768,13.1717,0.00111596,test
2737,16.8578,18.6781,216.483,323.191,128.02,18.4044,40.4909,118.887,0.942716,5.12075,0.00629182,test
2738,8.93783,106.01,109.14,316.271,189.722,23.3155,41.0019,30.083,0.256323,12.4171,0.00647511,train
2739,4.25849,51.0813,361.317,8.51358,193.625,37.5955,0.908559,189.047,0.980411,48.0212,2.50853e-05,train
2740,17.4943,12.7398,17.1719,5.92608,205.834,33.6129,0.952721,203.992,0.992493,3.88352,0.00150934,train
2741,14.6923,92.6381,222.729,5.77643,164.043,4.10028,4.01978,158.952,0.978727,25.6631,9.52604e-05,train
2742,8.03486,44.6285,209.497,171.596,58.5675,38.9173,3.1024,52.2302,0.781559,18.1458,0.00164531,train
2743,14.5726,116.104,203.566,394.387,68.5689,6.76303,48.0068,14.5704,0.359251,11.8082,0.00705822,train
2744,9.96169,67.0035,239.828,285.583,253.115,2.23478,93.1731,107.155,0.597948,16.6854,0.00296555,train
2745,11.2867,110.915,20.8114,10.2005,56.9687,24.4565,0.807442,38.2989,0.60371,24.3346,0.00138301,train
2746,7.9209,113.11,81.398,161.843,237.361,29.0368,26.4415,39.9129,0.273834,15.9152,0.00393728,train
2747,12.9226,130.22,18.8219,35.5708,195.79,21.2397,10.3891,35.0999,0.308848,12.7578,0.00610549,train
2748,9.52485,103.962,47.6247,463.004,172.636,10.6119,35.1313,10.9785,0.147167,6.57239,0.02315,train
2749,17.001,51.6901,143.362,32.6558,100.382,19.7195,7.45801,94.0966,0.947629,12.4724,0.000968144,test
2750,8.76888,33.3042,24.1027,35.9739,103.994,9.29053,2.62158,74.2382,0.786923,12.7418,0.00327195,train
2751,5.15662,88.8126,216.883,9.18957,150.54,11.7601,1.71192,133.885,0.919625,64.2745,5.4623e-05,train
2752,6.27716,36.7034,26.3975,190.844,136.853,19.4918,6.43577,36.961,0.380711,9.28497,0.0113454,train
2753,18.3282,56.7422,169.771,69.0035,290.104,34.3338,56.2063,252.864,0.90191,12.0708,0.00186238,test
2754,6.84627,68.0125,17.7239,25.6124,162.603,28.89,2.44836,63.5935,0.476722,19.4202,0.00247334,train
2755,18.1994,57.7622,16.9979,232.575,109.472,2.5273,25.8773,9.72713,0.292023,3.99939,0.0622534,train
2756,4.66571,11.2786,173.3,47.4264,237.755,12.4618,1.92584,233.758,0.988071,10.5421,0.000319212,train
2757,16.3984,138.927,41.991,102.167,111.846,11.7845,21.5778,17.9459,0.286457,9.9939,0.00997462,test
2758,11.8806,90.7531,154.564,30.1175,189.398,38.8316,13.3854,154.486,0.843818,26.6268,0.000578747,train
2759,3.88299,33.9499,81.1522,147.634,206.74,36.6842,6.41843,108.272,0.600143,21.5889,0.001766,train
2760,7.30703,19.8223,81.0942,75.152,271.295,18.7188,8.75086,244.169,0.927659,10.9938,0.0016929,train
2761,12.7904,62.4368,133.559,155.161,257.018,9.52009,68.6989,140.7,0.678311,13.9231,0.00371479,train
2762,7.65142,115.103,239.139,20.7153,108.748,18.925,4.36649,86.6504,0.834292,51.0362,0.0001657,train
2763,11.9673,21.6379,140.346,9.00357,208.088,28.7045,1.48912,206.945,0.995694,8.19687,0.000191934,test
2764,2.74712,109.88,36.0795,21.3828,298.415,23.1453,1.72404,44.5068,0.306954,49.4172,0.000407026,train
2765,14.216,59.5257,26.2387,33.9296,196.799,31.2182,10.9792,122.622,0.69369,12.3122,0.00459573,train
2766,6.24624,45.906,334.982,153.913,148.122,33.2459,13.5907,118.356,0.825223,25.0848,0.000717486,train
2767,16.8684,131.94,16.8237,214.404,154.875,36.8599,24.3918,36.9956,0.133601,4.31358,0.0537433,test
2768,18.9494,53.3807,18.4336,7.30595,127.397,2.4503,2.89114,111.709,0.915398,11.2302,0.0018776,train
2769,13.0498,19.3328,331.047,137.615,191.571,27.3157,20.4979,186.477,0.978927,6.7799,0.00135619,train
2770,5.93498,133.812,248.851,65.2802,244.369,4.21019,20.8124,81.584,0.526243,47.9857,0.000389225,train
2771,17.432,139.803,159.377,8.72054,239.053,33.7984,13.0183,214.928,0.921236,30.4741,0.000238455,train
2772,13.6821,32.7719,20.3029,30.9529,57.3045,13.0492,1.79484,47.011,0.842249,8.91182,0.00521476,test
2773,15.1239,128.186,310.426,328.97,94.6722,27.6366,61.0963,42.2067,0.441847,15.4217,0.00400686,train
2774,18.3152,103.571,19.8291,8.12665,242.018,13.9193,8.69401,159.269,0.753696,17.8021,0.00187655,train
2775,4.14474,72.2492,116.139,25.2606,129.66,5.42031,2.21793,82.1831,0.740594,52.3794,0.000225373,train
2776,18.4625,51.5434,93.7214,31.7602,229.789,21.9668,19.9816,207.994,0.929386,11.308,0.00156414,train
2777,13.6104,125.202,202.603,106.428,182.244,33.2337,50.2833,91.2079,0.576598,21.7931,0.0017874,train
2778,7.0228,20.9482,33.6516,44.7504,153.562,34.4489,2.36953,133.688,0.88745,11.4761,0.00233476,train
2779,19.6343,122.023,73.3934,121.325,80.9172,26.5943,21.737,37.1127,0.421243,10.893,0.00811423,test
2780,9.18267,22.4386,36.9023,344.73,147.553,25.0303,17.5429,74.0274,0.582086,6.27159,0.0214454,train
2781,14.3775,25.4905,29.1796,125.844,102.62,31.3648,8.94486,77.6167,0.759311,6.14416,0.0155017,train
2782,11.1471,135.414,77.5904,5.34174,92.3709,25.4793,1.50044,79.1978,0.867646,43.028,0.000191856,train
2783,3.66476,147.66,16.3944,21.3974,66.4512,6.54362,0.391009,6.98351,0.17832,28.9176,0.00119578,train
2784,8.66025,148.086,104.515,46.6718,294.01,9.97658,24.4512,74.7956,0.451208,31.313,0.000966822,train
2785,10.828,29.5735,155.784,7.12578,164.769,32.1675,1.03153,163.618,0.994175,11.8553,0.000123822,train
2786,5.18098,55.6552,36.1102,400.63,79.4328,26.1403,3.75463,26.6918,0.189714,8.34151,0.0143703,train
2787,19.6072,23.1804,144.149,263.308,85.5062,7.62994,32.3749,75.6104,0.912729,5.22898,0.00895381,train
2788,17.6036,38.9609,363.371,129.647,280.309,39.0257,71.426,263.194,0.952152,9.38147,0.0015702,train
2789,7.81237,44.8178,279.608,321.513,113.578,19.2949,24.9188,74.296,0.716116,17.1489,0.0022458,train
2790,18.7222,99.6658,103.8,137.421,222.74,39.7974,82.8178,101.411,0.536748,11.966,0.00619664,train
2791,8.39381,33.5711,43.5114,67.1739,63.4486,34.8582,1.39593,53.8764,0.772748,13.1352,0.00323964,train
2792,17.2218,100.78,26.3234,391.792,62.3354,15.1264,17.0199,15.3276,0.161848,3.95031,0.0640812,train
2793,6.94419,149.722,15.539,9.38565,254.67,23.7305,2.51733,51.0395,0.35149,30.665,0.00104859,train
2794,11.4992,125.409,123.493,166.947,226.764,25.6176,55.5156,50.4799,0.356725,15.9183,0.00388638,test
2795,5.13136,115.068,353.337,78.7248,278.023,37.2976,21.1183,136.589,0.594118,53.8853,0.000285822,train
2796,19.9399,40.0951,210.204,199.581,261.488,7.96889,126.935,219.749,0.88837,8.03372,0.00473304,train
2797,9.85458,13.0449,38.3188,10.0814,100.445,4.87531,0.458691,99.2614,0.991559,6.24183,0.000648168,train
2798,11.4477,83.6013,112.325,13.0283,181.38,29.0503,5.61527,160.919,0.909911,27.4899,0.000331947,train
2799,18.8338,131.78,54.2149,355.588,240.265,21.4101,123.363,24.1317,0.196289,5.69003,0.030882,train
2800,17.8533,34.7886,16.1781,399.81,127.328,24.3434,30.8605,35.9259,0.340446,2.99399,0.110302,train
2801,17.9461,125.751,15.0517,14.2395,269.467,24.9659,12.9157,97.2568,0.505228,14.6661,0.00424441,train
2802,10.1574,47.8601,32.77,16.1478,294.69,4.98322,6.49083,235.647,0.862717,17.1227,0.0012513,train
2803,13.5671,78.2826,22.1384,6.39038,233.524,1.07745,4.3732,180.309,0.845717,20.3649,0.000979056,test
2804,11.226,85.8221,64.1242,9.32514,254.309,15.9388,6.13706,212.897,0.883294,27.8943,0.000408128,test
2805,18.3631,23.2829,133.028,44.5607,195.736,26.3953,11.9108,191.173,0.981602,5.95997,0.00153779,train
2806,4.29337,127.3,174.14,8.02658,283.123,26.7677,2.90732,213.184,0.816015,97.5964,4.94733e-05,train
2807,16.656,121.079,90.4139,5.30556,106.253,19.4557,2.81363,97.4794,0.932298,28.0414,0.000244347,train
2808,7.95676,43.8825,103.675,84.5566,209.492,16.3015,14.7226,148.431,0.785992,18.1254,0.00162237,train
2809,5.29986,22.7758,22.8119,7.98789,151.538,21.8458,0.395671,142.21,0.951797,17.3129,0.000463955,train
2810,18.5634,89.6887,16.9599,59.2484,109.94,39.3795,8.78651,50.0066,0.382053,7.7656,0.0162125,test
